GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0016070	P	RNA metabolic process	518	4866	1657	37767	4.7e-63	3.3e-59	// A0A0D3AYL4 // A0A0D3BKF4 // A0A0D3B947 // A0A0D3EHL8 // A0A0D3EI57 // A0A0D3E4L8 // A0A0D3C8T1 // A0A0D3B6T5 // A0A0D3B6T0 // A0A0D3BCV8 // A0A0D3B7E2 // A0A0D3CXP3 // A0A0D3B0X9 // A0A0D3BA30 // A0A0D3B0X1 // A0A0D3DDN9 // A0A0D3DD65 // A0A0D3DB71 // A0A0D3DDN7 // A0A0D3DDN5 // A0A0D3DDN4 // A0A0D3BNP6 // A0A0D3BDL5 // A0A0D3BDL2 // A0A0D3BDL1 // A0A0D3B739 // A0A0D3D1F7 // A0A0D3DE74 // A0A0D3BF26 // A0A0D3BEL3 // A0A0D3D1T6 // A0A0D3CTW9 // A0A0D3CZ52 // A0A0D3C9P8 // A0A0D3DDA5 // A0A0D3DDA0 // A0A0D3CW25 // A0A0D3D1V6 // A0A0D3CX94 // A0A0D3CW22 // A0A0D3CA67 // A0A0D3D1V4 // A0A0D3BDK5 // A0A0D3CW76 // A0A0D3CYE8 // A0A0D3BIR8 // A0A0D3EIG8 // A0A0D3EIG4 // A0A0D3AYN2 // A0A0D3BJZ2 // A0A0D3EIG1 // A0A0D3B7H0 // A0A0D3B7H7 // A0A0D3BJ63 // A0A0D3CA85 // A0A0D3CYW2 // A0A0D3B1D9 // A0A0D3B153 // A0A0D3AYG2 // A0A0D3B152 // A0A0D3AYG5 // A0A0D3CZ64 // A0A0D3DDX7 // A0A0D3CUY3 // A0A0D3DCL1 // A0A0D3AY98 // A0A0D3AY73 // A0A0D3D1M2 // A0A0D3B862 // A0A0D3B865 // A0A0D3DD89 // A0A0D3BCZ5 // A0A0D3CY88 // A0A0D3DD86 // A0A0D3BPY6 // A0A0D3BPY7 // A0A0D3AYU4 // A0A0D3AY74 // A0A0D3DBX5 // A0A0D3EHV0 // A0A0D3EHV4 // A0A0D3CT73 // A0A0D3AZ74 // A0A0D3DA37 // A0A0D3AZ76 // A0A0D3CSJ4 // A0A0D3E4Z1 // A0A0D3DA38 // A0A0D3CYN5 // A0A0D3CYN3 // A0A0D3DC48 // A0A0D3EI01 // A0A0D3EHX1 // A0A0D3DCT0 // A0A0D3BP21 // A0A0D3DBR4 // A0A0D3D1B9 // A0A0D3BF63 // A0A0D3BA06 // A0A0D3BA04 // A0A0D3E4Q0 // A0A0D3D1P8 // A0A0D3BDF6 // A0A0D3C938 // A0A0D3BDF2 // A0A0D3D1P6 // A0A0D3BF89 // A0A0D3BPN8 // A0A0D3BF80 // A0A0D3CVZ1 // A0A0D3DCW5 // A0A0D3E580 // A0A0D3C9T7 // A0A0D3E553 // A0A0D3EC45 // A0A0D3B740 // A0A0D3DAW7 // A0A0D3EE87 // A0A0D3EE86 // A0A0D3DEL2 // A0A0D3DEL4 // A0A0D3C9F6 // A0A0D3C9F2 // A0A0D3BIG6 // A0A0D3EEJ5 // A0A0D3DAE0 // A0A0D3DA77 // A0A0D3DAE8 // A0A0D3C1V6 // A0A0D3C1V3 // A0A0D3C1V2 // A0A0D3AYC8 // A0A0D3B8R2 // A0A0D3CZC5 // A0A0D3DDD0 // A0A0D3DCP0 // A0A0D3CUE1 // A0A0D3D151 // A0A0D3CA58 // A0A0D3EEC1 // A0A0D3CWG4 // A0A0D3B829 // A0A0D3CZD3 // A0A0D3EIB3 // A0A0D3DBQ4 // A0A0D3EIB7 // A0A0D3AYQ8 // A0A0D3C9A3 // A0A0D3BJY9 // A0A0D3C236 // A0A0D3B7J3 // A0A0D3D9J4 // A0A0D3AYP8 // A0A0D3BEP4 // A0A0D3CYR3 // A0A0D3CYR0 // A0A0D3E4V1 // A0A0D3CXV4 // A0A0D3B228 // A0A0D3E4V9 // A0A0D3C8U3 // A0A0D3CY72 // A0A0D3B5V2 // A0A0D3B9P7 // A0A0D3DEB2 // A0A0D3E4M4 // A0A0D3CT03 // A0A0D3DA49 // A0A0D3DB63 // A0A0D3CUN2 // A0A0D3DA46 // A0A0D3CVV5 // A0A0D3BPJ6 // A0A0D3BNS5 // A0A0D3BNS1 // A0A0D3DE48 // A0A0D3DE49 // A0A0D3EI30 // A0A0D3BF32 // A0A0D3EI34 // A0A0D3B1R8 // A0A0D3D1G4 // A0A0D3C8Z6 // A0A0D3BP56 // A0A0D3BEI7 // A0A0D3DCI8 // A0A0D3CXX5 // A0A0D3CZ60 // A0A0D3D1U7 // A0A0D3BJK7 // A0A0D3DCT6 // A0A0D3CUA4 // A0A0D3D119 // A0A0D3CW19 // A0A0D3E581 // A0A0D3D110 // A0A0D3DC83 // A0A0D3DC80 // A0A0D3C970 // A0A0D3DC89 // A0A0D2ZVR0 // A0A0D3BEK0 // A0A0D3DEI6 // A0A0D3CXD5 // A0A0D3B7I5 // A0A0D3BK54 // A0A0D3CVI3 // A0A0D3AZB1 // A0A0D3CVI9 // A0A0D3BAC5 // A0A0D3B1E6 // A0A0D3C1U6 // A0A0D3C1U7 // A0A0D3D9F8 // A0A0D3BJR7 // A0A0D3C9J9 // A0A0D3B7P5 // A0A0D3B914 // A0A0D3EHP1 // A0A0D3B0Z0 // A0A0D3AY88 // A0A0D3D1J7 // A0A0D3B170 // A0A0D3CZA5 // A0A0D3CWJ3 // A0A0D3DDU6 // A0A0D3B7N9 // A0A0D3C207 // A0A0D3EHW2 // A0A0D3BAD9 // A0A0D3AYC4 // A0A0D3B1N2 // A0A0D3BF03 // A0A0D3BPF2 // A0A0D3B9N2 // A0A0D3B9N9 // A0A0D3DUC9 // A0A0D3B213 // A0A0D3EHY5 // A0A0D3C8V3 // A0A0D3D1C0 // A0A0D3DE83 // A0A0D3CSR1 // A0A0D3DD20 // A0A0D3CXR9 // A0A0D3B7G1 // A0A0D3B7G2 // A0A0D3BA12 // A0A0D3C922 // A0A0D3DC52 // A0A0D3D1Q5 // A0A0D3D1Q3 // A0A0D3DDL1 // A0A0D3DBG7 // A0A0D3BIM3 // A0A0D3BIM4 // A0A0D3B9G5 // A0A0D3B9G4 // A0A0D3DDL9 // A0A0D3EBU3 // A0A0D3EBU7 // A0A0D3B755 // A0A0D3B1W2 // A0A0D3B758 // A0A0D3B1W6 // A0A0D3D9T0 // A0A0D3EE77 // A0A0D3D9T2 // A0A0D3BEF0 // A0A0D3DA02 // A0A0D3DA03 // A0A0D3DA06 // A0A0D3DCJ6 // A0A0D3EEI1 // A0A0D3EEI3 // A0A0D3BJF9 // A0A0D3B8Q8 // A0A0D3CWX9 // A0A0D3B8Q3 // A0A0D3B1A1 // A0A0D3BD27 // A0A0D3BJN3 // A0A0D3DDG8 // A0A0D3AY52 // A0A0D3CUD3 // A0A0D3AYB0 // A0A0D3D120 // A0A0D3EEB4 // A0A0D3EEB1 // A0A0D3E561 // A0A0D3EDS8 // A0A0D3BIP7 // A0A0D3AYP3 // A0A0D3BJX3 // A0A0D3BJX8 // A0A0D3CXI0 // A0A0D3CT86 // A0A0D3CU51 // A0A0D3C248 // A0A0D3C249 // A0A0D3BKD1 // A0A0D3B787 // A0A0D3CVW8 // A0A0D3EIB8 // A0A0D3B149 // A0A0D3CYZ8 // A0A0D3C993 // A0A0D3DEC1 // A0A0D3CXN0 // A0A0D3CXN1 // A0A0D3CVM6 // A0A0D3EIG5 // A0A0D3CUI9 // A0A0D3DBK8 // A0A0D3BPI4 // A0A0D3B8M9 // A0A0D3D197 // A0A0D3BNR5 // A0A0D3B243 // A0A0D3CVB0 // A0A0D3B1S3 // A0A0D3B1S1 // A0A0D3EI29 // A0A0D3DD16 // A0A0D3C2C2 // A0A0D3DBL5 // A0A0D3B9J7 // A0A0D3BF42 // A0A0D3CWT3 // A0A0D3DAN8 // A0A0D3CUP2 // A0A0D3BD64 // A0A0D3DCU4 // A0A0D3DCU0 // A0A0D3EBV0 // A0A0D3DCU9 // A0A0D3BDI8 // A0A0D3EI91 // A0A0D3BJT1 // A0A0D3BJT2 // A0A0D3BPP3 // A0A0D3EIE6 // A0A0D3BNM9 // A0A0D3DCG7 // A0A0D3DCG6 // A0A0D3DCG3 // A0A0D3CTR9 // A0A0D3EHY9 // A0A0D3D9P6 // A0A0D3CV71 // A0A0D3CVA9 // A0A0D3CVA7 // A0A0D3CVA2 // A0A0D3B843 // A0A0D3CWI9 // A0A0D3B108 // A0A0D3EDP6 // A0A0D3B105 // A0A0D3B101 // A0A0D3CSZ1 // A0A0D3CZB6 // A0A0D3CZB0 // A0A0D3CZB2 // A0A0D3DDT1 // A0A0D3BPW9 // A0A0D3AYS0 // A0A0D3CXJ0 // A0A0D3EI72 // A0A0D3C9H6 // A0A0D3B991 // A0A0D3C217 // A0A0D3CZ93 // A0A0D3CVS7 // A0A0D3E4T6 // A0A0D3BPE2 // A0A0D3BJS7 // A0A0D3BKA7 // A0A0D3CYP4 // A0A0D3B204 // A0A0D3B201 // A0A0D3DDX4 // A0A0D3BNM2 // A0A0D3BEN1 // A0A0D3EDY7 // A0A0D3BP03 // A0A0D3CY51 // A0A0D3CSQ4 // A0A0D3CSQ1 // A0A0D3CSQ2 // A0A0D3AYZ4 // A0A0D3AYZ8 // A0A0D3CZ13 // A0A0D3D9Z4 // A0A0D3D9Z0 // A0A0D3B8Y7 // A0A0D3BNQ2 // A0A0D3CYK5 // A0A0D3BDM8 // A0A0D3DAU8 // A0A0D3D9U7 // A0A0D3DD43 // A0A0D3DE68 // A0A0D3DE69 // A0A0D3BDC8 // A0A0D3CXA4 // A0A0D3EEH8 // A0A0D3BDC4 // A0A0D3CTV4 // A0A0D3CUG8 // A0A0D3CWW8 // A0A0D3BD13 // A0A0D3BEY1 // A0A0D3DCR8 // A0A0D3DDF6 // A0A0D3CV31 // A0A0D3DDF4 // A0A0D3DCR4 // A0A0D3CX87 // A0A0D3CA70 // A0A0D3B0N8 // A0A0D3CA72 // A0A0D3DC61 // A0A0D3EC19 // A0A0D3D138 // A0A0D3CY86 // A0A0D3BPS1 // A0A0D3BNH3 // A0A0D3B7K8 // A0A0D3BNH6 // A0A0D3C251 // A0A0D3C250 // A0A0D3BJ73 // A0A0D3D9H3 // A0A0D3D9H5 // A0A0D3D9H6 // A0A0D3DCK8 // A0A0D3AYH2 // A0A0D3DEA3 // A0A0D3BKE8 // A0A0D3B150 // A0A0D3CWL1 // A0A0D3EDU2 // A0A0D3B113 // A0A0D3DD97 // A0A0D3BPZ4 // A0A0D3B9G2 // A0A0D3B1L3 // A0A0D3B1L5 // A0A0D3BIJ2 // A0A0D3DBJ4 // A0A0D3BIJ8 // A0A0D3AZ69 // A0A0D3CX26 // A0A0D3E4Y7 // A0A0D3E4Y3 // A0A0D3BKB9 // A0A0D3BEK8 // A0A0D3D1E5 // A0A0D3CY01 // A0A0D3CZH3 // A0A0D3C8X3 // A0A0D3CY04 // A0A0D3CSL6 // A0A0D3B9K0 // A0A0D3BA73 // A0A0D3C909 // A0A0D3DC32 // A0A0D3DB34 // A0A0D3D1S5 // A0A0D3D1S3 // A0A0D3DAT8 // A0A0D3BJE8 // A0A0D3BJE9 // A0A0D3CX44 // A0A0D3CX45 // A0A0D3B7Y4 // A0A0D3E564 // A0A0D3E567 // A0A0D3EE98 // A0A0D3B1U0 // A0A0D3DB43 // A0A0D3EID7 // A0A0D3EID1 // A0A0D3C9G1 // A0A0D3BNL7 // A0A0D3DCD1 // A0A0D3CXB3 // A0A0D3AYK8 // A0A0D3B7V9 // A0A0D3BJ39 // A0A0D3CTS3 // A0A0D3B8S4 // A0A0D3CZ15 // A0A0D3DDE2 // A0A0D3AYD2 // A0A0D3DCG8 // A0A0D3CUZ7 // A0A0D3EED9 // A0A0D3CUZ1 // A0A0D3C9L1 // A0A0D3D141 // A0A0D3B8K4 // A0A0D3D1H2 // A0A0D3C8T6 // A0A0D3AY65 // A0A0D3AY64 // A0A0D3D1H8 // A0A0D3CVJ4 // A0A0D3B116 // A0A0D3CWH1 // A0A0D3CSY6 // A0A0D3AYR9 // A0A0D3CUT0 // A0A0D3E4K2 // A0A0D3CXK9 // A0A0D3B1H2 // A0A0D3B8J1 // A0A0D3B1H9 
GO:0006351	P	transcription, DNA-dependent	382	4866	1039	37767	3.1e-60	8.9e-57	// A0A0D3AYL4 // A0A0D3B947 // A0A0D3D9H6 // A0A0D3EI57 // A0A0D3E4L8 // A0A0D3C8T1 // A0A0D3B6T5 // A0A0D3BCV8 // A0A0D3B7E2 // A0A0D3CXP3 // A0A0D3B0X9 // A0A0D3B0X1 // A0A0D3DDN9 // A0A0D3DDN7 // A0A0D3DDN5 // A0A0D3DDN4 // A0A0D3BNP6 // A0A0D3BDL5 // A0A0D3D1F7 // A0A0D3DBR4 // A0A0D3D1T6 // A0A0D3CTW9 // A0A0D3CZ52 // A0A0D3C9P8 // A0A0D3DDA0 // A0A0D3CW25 // A0A0D3CW22 // A0A0D3CA67 // A0A0D3D1V4 // A0A0D3BDK5 // A0A0D3BIR8 // A0A0D3EIG8 // A0A0D3EIG4 // A0A0D3B7H0 // A0A0D3B7H7 // A0A0D3BJ63 // A0A0D3CA85 // A0A0D3CYW2 // A0A0D3B1D9 // A0A0D3AYG2 // A0A0D3BJS7 // A0A0D3DDX4 // A0A0D3DDX7 // A0A0D3CUY3 // A0A0D3DCL1 // A0A0D3AY98 // A0A0D3D1M2 // A0A0D3B862 // A0A0D3B865 // A0A0D3DD89 // A0A0D3BCZ5 // A0A0D3CY88 // A0A0D3DD86 // A0A0D3BPY6 // A0A0D3BPY7 // A0A0D3AYU4 // A0A0D3AY74 // A0A0D3EHV0 // A0A0D3EHV4 // A0A0D3CT73 // A0A0D3AZ74 // A0A0D3AZ76 // A0A0D3CSJ4 // A0A0D3E4Z1 // A0A0D3CYN5 // A0A0D3CYN3 // A0A0D3D119 // A0A0D3BEL3 // A0A0D3BA06 // A0A0D3BA04 // A0A0D3E4Q0 // A0A0D3D1P8 // A0A0D3BDF6 // A0A0D3DC48 // A0A0D3BF89 // A0A0D3CVZ1 // A0A0D3DCW5 // A0A0D3C9T7 // A0A0D3E553 // A0A0D3EC45 // A0A0D3B740 // A0A0D3DAW7 // A0A0D3EE87 // A0A0D3EE86 // A0A0D3DEL2 // A0A0D3DEL4 // A0A0D3C9F6 // A0A0D3C9F2 // A0A0D3EEJ5 // A0A0D3C970 // A0A0D3DAE0 // A0A0D3DAE8 // A0A0D3C1V6 // A0A0D3C1V3 // A0A0D3C1V2 // A0A0D3AYC8 // A0A0D3CZC5 // A0A0D3DDD0 // A0A0D3DCP0 // A0A0D3CUE1 // A0A0D3D151 // A0A0D3CA58 // A0A0D3EEC1 // A0A0D3AY52 // A0A0D3B829 // A0A0D3EIB3 // A0A0D3DBQ4 // A0A0D3EIB7 // A0A0D3AYQ8 // A0A0D3EIB8 // A0A0D3BJY9 // A0A0D3C236 // A0A0D3BJX8 // A0A0D3D9J4 // A0A0D3BEP4 // A0A0D3CYR0 // A0A0D3E4V1 // A0A0D3B228 // A0A0D3CY72 // A0A0D3B5V2 // A0A0D3DEB2 // A0A0D3E4M4 // A0A0D3CT03 // A0A0D3DA49 // A0A0D3DB63 // A0A0D3CUN2 // A0A0D3DA46 // A0A0D3CVV5 // A0A0D3BNS5 // A0A0D3BNS1 // A0A0D3DE49 // A0A0D3EI30 // A0A0D3BPE2 // A0A0D3EI34 // A0A0D3D1G4 // A0A0D3C8Z6 // A0A0D3BP56 // A0A0D3DD65 // A0A0D3DCI8 // A0A0D3CZ60 // A0A0D3CZ64 // A0A0D3BJK7 // A0A0D3DCT6 // A0A0D3DCT0 // A0A0D3CW19 // A0A0D3E581 // A0A0D3E580 // A0A0D3DC83 // A0A0D3DC80 // A0A0D3CVM6 // A0A0D2ZVR0 // A0A0D3C8X3 // A0A0D3CXD5 // A0A0D3B7I5 // A0A0D3BK54 // A0A0D3CVI3 // A0A0D3AZB1 // A0A0D3CVI9 // A0A0D3BAC5 // A0A0D3C1U6 // A0A0D3C1U7 // A0A0D3BJR7 // A0A0D3C9J9 // A0A0D3EHP1 // A0A0D3AY88 // A0A0D3D1J7 // A0A0D3B170 // A0A0D3CZA5 // A0A0D3CWJ3 // A0A0D3DDU6 // A0A0D3C207 // A0A0D3EHW2 // A0A0D3BAD9 // A0A0D3BF03 // A0A0D3BPF2 // A0A0D3EHY9 // A0A0D3EHY5 // A0A0D3D1C0 // A0A0D3CSR1 // A0A0D3DD20 // A0A0D3CXR9 // A0A0D3B7G1 // A0A0D3B7G2 // A0A0D3BA12 // A0A0D3C922 // A0A0D3DC52 // A0A0D3D1Q5 // A0A0D3D1Q3 // A0A0D3DDL1 // A0A0D3DBG7 // A0A0D3BIM4 // A0A0D3DDL9 // A0A0D3EBU3 // A0A0D3DAT8 // A0A0D3B755 // A0A0D3B1W2 // A0A0D3B758 // A0A0D3D9T0 // A0A0D3D9T2 // A0A0D3BEF0 // A0A0D3DA02 // A0A0D3DA03 // A0A0D3EEI1 // A0A0D3EEI3 // A0A0D3D9Z4 // A0A0D3CWX9 // A0A0D3D1V6 // A0A0D3BD27 // A0A0D3BJN3 // A0A0D3DDG8 // A0A0D3CWG4 // A0A0D3CUD3 // A0A0D3AYB0 // A0A0D3EEB4 // A0A0D3EEB1 // A0A0D3E561 // A0A0D3EDS8 // A0A0D3BIP7 // A0A0D3AYP3 // A0A0D3BJX3 // A0A0D3B7J3 // A0A0D3AYP8 // A0A0D3CT86 // A0A0D3BKD1 // A0A0D3B787 // A0A0D3B149 // A0A0D3CYZ8 // A0A0D3DEC1 // A0A0D3CXN0 // A0A0D3CXN1 // A0A0D3CU51 // A0A0D3CVW8 // A0A0D3DBK8 // A0A0D3BNR5 // A0A0D3B1S3 // A0A0D3B1S1 // A0A0D3EI29 // A0A0D3DD16 // A0A0D3C2C2 // A0A0D3B9J7 // A0A0D3BF42 // A0A0D3DAN8 // A0A0D3CUP2 // A0A0D3BD64 // A0A0D3DCU4 // A0A0D3DCU0 // A0A0D3EBV0 // A0A0D3DCU9 // A0A0D3BDI8 // A0A0D3EI91 // A0A0D3BJT1 // A0A0D3BJT2 // A0A0D3BPP3 // A0A0D3EIE6 // A0A0D3BNM9 // A0A0D3DCG7 // A0A0D3CVJ4 // A0A0D3CV71 // A0A0D3CW76 // A0A0D3CVA7 // A0A0D3CVA2 // A0A0D3B843 // A0A0D3AY73 // A0A0D3B108 // A0A0D3EDP6 // A0A0D3B105 // A0A0D3B101 // A0A0D3CSZ1 // A0A0D3CZB0 // A0A0D3CZB2 // A0A0D3DDT1 // A0A0D3AYS0 // A0A0D3CXJ0 // A0A0D3EI72 // A0A0D3EEH8 // A0A0D3B991 // A0A0D3C217 // A0A0D3CZ93 // A0A0D3CVS7 // A0A0D3E4T6 // A0A0D3BF32 // A0A0D3AYG5 // A0A0D3BKA7 // A0A0D3CXX5 // A0A0D3B204 // A0A0D3B201 // A0A0D3EDY7 // A0A0D3BP03 // A0A0D3CY51 // A0A0D3CSQ4 // A0A0D3CSQ1 // A0A0D3AYZ4 // A0A0D3AYZ8 // A0A0D3BJF9 // A0A0D3D9Z0 // A0A0D3BNQ2 // A0A0D3CYK5 // A0A0D3BDM8 // A0A0D3DAU8 // A0A0D3D9U7 // A0A0D3DE68 // A0A0D3DE69 // A0A0D3CXA4 // A0A0D3C9H6 // A0A0D3BDC4 // A0A0D3CTV4 // A0A0D3DCR8 // A0A0D3CWW8 // A0A0D3BEY1 // A0A0D3CUG8 // A0A0D3CV31 // A0A0D3DDF4 // A0A0D3DCR4 // A0A0D3CX87 // A0A0D3DC61 // A0A0D3CY86 // A0A0D3B7K8 // A0A0D3DCD1 // A0A0D3C250 // A0A0D3EHL8 // A0A0D3DCK8 // A0A0D3BKE8 // A0A0D3CWL1 // A0A0D3EDU2 // A0A0D3B113 // A0A0D3BPZ4 // A0A0D3B1L3 // A0A0D3B1L5 // A0A0D3DBJ4 // A0A0D3BIJ8 // A0A0D3AZ69 // A0A0D3CX26 // A0A0D3E4Y7 // A0A0D3E4Y3 // A0A0D3BKB9 // A0A0D3BEK8 // A0A0D3D1E5 // A0A0D3CY01 // A0A0D3CZH3 // A0A0D3BEK0 // A0A0D3CY04 // A0A0D3CSL6 // A0A0D3DC32 // A0A0D3DB34 // A0A0D3D1S5 // A0A0D3D1S3 // A0A0D3BJE8 // A0A0D3CX44 // A0A0D3CX45 // A0A0D3E567 // A0A0D3EE98 // A0A0D3B1U0 // A0A0D3DB43 // A0A0D3EID7 // A0A0D3C9G1 // A0A0D3BNL7 // A0A0D3CXB3 // A0A0D3AYK8 // A0A0D3B7V9 // A0A0D3BJ39 // A0A0D3CTS3 // A0A0D3CZ13 // A0A0D3CZ15 // A0A0D3AYD2 // A0A0D3DCG8 // A0A0D3CUZ7 // A0A0D3EED9 // A0A0D3CUZ1 // A0A0D3C9L1 // A0A0D3D141 // A0A0D3B8K4 // A0A0D3AY65 // A0A0D3AY64 // A0A0D3D1H8 // A0A0D3BNM2 // A0A0D3B116 // A0A0D3CWH1 // A0A0D3CSY6 // A0A0D3AYR9 // A0A0D3CUT0 // A0A0D3CXK9 // A0A0D3B1H9 
